Customer_ID,Transaction_ID,Employee_ID,Credit_Card_Number,IBAN,Currency_Code,Random_Number,Category,Group,Is_Active,Last_Updated,Description
8589984861,120259091822,137438982862,373037040067796,GB70OUER17058740905300,CRC,8206.0,B,Y,No,2021-08-03T12:48:54.883+03:00,First site recognize would boy.
85899397158,120259116539,137438983442,6551371649189565,Unknown,PYG,6591.0,B,Y,Yes,2021-10-02T08:40:20.706+03:00,Particular join machine.
8589963225,68719503475,137438970735,371225494539855,GB94YYRQ99872200136023,YER,6324.0,B,Y,Yes,2021-01-31T14:48:08.114+03:00,Design rise know able. Benefit into charge never.
94489309353,68719513397,137438970279,4040623302918,GB35HOWV48828483916381,PLN,3649.0,D,Y,Unknown,2021-12-29T02:10:46.818+03:00,Executive sell argue trip member source beat.
60129574998,77309432772,137438972469,30042410993865,GB96GBSY82826839402995,TRY,3977.0,Unknown,Z,No,2022-03-09T11:42:04.873+03:00,Live have which read. Best manage expect like.
120259115541,77309461601,137438972847,6011359112114065,GB56INTA27705836009367,ALL,3019.0,A,Y,Yes,2022-06-09T23:31:12.164+03:00,Newspaper law about direction.
120259084962,21464,137438955465,0,GB75NKGP59550591178497,CAD,4805.0,D,Y,Unknown,2022-03-22T16:40:58.046+03:00,Power physical walk knowledge second floor.
42949707424,85899353009,137438975836,3580771495533455,GB19CJWK44179007744630,PGK,2833.0,D,Z,No,2023-01-30T17:47:55.762+03:00,Less security black state there.
94489297687,42949676079,137438964999,2268167017069550,GB80LZFJ97004861841140,MOP,5779.0,B,Y,Yes,2023-11-10T21:29:37.652+03:00,Just nice shoulder material.
111669187780,94489307482,137438976190,30461752901825,GB56SXMU25846557971424,XAF,7538.0,Unknown,X,No,2023-12-29T10:13:34.860+03:00,Indicate range common interview suggest.
137438979103,94489305133,137438977444,4777643757239,GB78KXXU94986838612141,TZS,5474.0,B,Z,No,2021-06-21T20:19:38.040+03:00,Job poor nothing. White reduce begin when.
8589952731,42949702982,137438965122,0,GB81BTJH39712861388840,SBD,7994.0,B,Unknown,Yes,2021-07-26T08:49:01.706+03:00,Stand success fly Mrs character president.
111669184415,85899351721,137438975590,213148019958164,GB55WBAQ97706889497362,KZT,0.0,A,Z,No,2022-11-08T04:53:52.568+03:00,Hold letter decade series you city letter.
137438988064,120259117384,137438982689,4103873620981,GB62SKLH58227040239212,LKR,0.0,A,Y,Yes,2023-08-14T08:52:12.802+03:00,Six perhaps hundred reveal drug.
77309464094,128849060759,137438985640,30534174968067,Unknown,JEP,1032.0,A,Z,Yes,2020-04-03T19:34:54.340+03:00,Hold energy turn resource yeah.
51539660522,128849030561,137438984712,4656169069524321855,GB04DZZX47206529212587,ZAR,4225.0,Unknown,Y,No,2024-02-29T06:26:33.420+03:00,Door not reduce positive forget.
85899396281,120259115029,137438982679,4683703687474,GB23CZOW19326835368272,YER,4738.0,Unknown,Y,No,2020-03-09T07:58:40.477+03:00,Couple action though game understand discussion.
51539654322,111669179204,137438981946,4869950799381,GB94LDHI68722794524317,NIS,3483.0,C,Z,No,2020-04-28T05:07:13.369+03:00,Nature however with see class.
60129594852,128849050506,137438984974,180049618591225,Unknown,MOP,1425.0,B,Z,No,2023-11-10T04:32:29.398+03:00,Buy it third do car military concern.
