Customer_ID,Transaction_ID,Employee_ID,Credit_Card_Number,IBAN,Currency_Code,Random_Number,Category,Group,Is_Active,Last_Updated,Description
34359766712,68719529214,60129570043,4117461143604912,GB07ZHZM36120770323666,TOP,5047.0,C,X,Yes,2023-02-01T06:50:51.818+03:00,Call six high.
103079234511,42949683253,60129560618,4833827926825,GB97JRBV08819791895497,BTN,3374.0,A,Y,No,2020-06-21T09:20:07.669+03:00,Movie poor pass military most body technology.
85899358718,25769817402,60129552199,347176421981317,GB09BPQJ18825091551607,CNY,1180.0,D,X,Yes,2022-04-09T22:34:07.013+03:00,Buy pull loss find.
42949673633,23271,60129542807,30159210392765,GB78NMVW72381934608135,JPY,1909.0,C,Unknown,No,2024-03-27T13:48:12.563+03:00,Community leg job stay but.
42949720303,111669192009,60129584012,30488479787500,GB70EYXL44867254517279,HTG,7221.0,D,Unknown,Yes,2020-02-28T04:02:07.935+03:00,Unknown
128849072124,128849036197,60129588824,0,Unknown,KWD,5387.0,A,Z,No,2023-06-18T06:25:47.978+03:00,Great product lead we shoulder table.
77309437476,60129569841,60129565859,3539897266913196,GB92YSQQ30759691725009,SEK,2788.0,C,Y,No,2022-01-08T21:12:34.581+03:00,But shoulder ask keep pressure us report.
68719512529,85899377692,60129575925,0,Unknown,KPW,5774.0,B,Y,Unknown,2023-06-14T05:58:30.426+03:00,Involve finally unit where bring at.
111669157790,17179887789,60129548922,4984206336118,GB11VWFB44586043430191,KGS,4478.0,A,Z,Unknown,2020-12-20T03:02:45.511+03:00,Arrive improve well seven finally about.
120259104133,42949701064,60129560690,6011892616103325,GB61LDBV65536097063626,NIS,3911.0,A,Y,Unknown,2021-03-05T08:49:40.588+03:00,Unknown
51539642591,85899365046,60129574409,0,GB98YJEN61378744723483,THB,8801.0,C,Y,Yes,2021-10-31T02:43:59.701+03:00,Exist east option science notice ago next.
