Customer_ID,Transaction_ID,Employee_ID,Credit_Card_Number,IBAN,Currency_Code,Random_Number,Category,Group,Is_Active,Last_Updated,Description
8589972814,94489300624,17179903872,4147377235704853,Unknown,FKP,8434.0,B,Y,Yes,2021-04-03T08:59:10.707+03:00,Effect college cultural author.
60129577048,85899396786,17179902728,3583789291890611,GB77YUPY26881280695513,JPY,3977.0,C,Y,Yes,2021-04-20T13:22:07.554+03:00,Million surface opportunity service democratic.
34359783722,111669182470,17179910782,4037832170680,GB43DARS90437150612218,DZD,9438.0,B,Y,No,2020-08-16T07:53:12.768+03:00,Yet receive situation official think seek.
120259091152,17179873583,17179878309,3585722234518146,GB37PSNQ97843248140606,XAF,8622.0,B,Y,No,2023-01-27T16:54:34.406+03:00,Capital couple him artist however grow friend.
34359762430,60129597699,17179893135,342592293203702,GB19KQKB26983437443340,CLP,7585.0,D,Y,No,2021-06-19T08:35:59.052+03:00,Especially season role turn occur person.
42949681057,17179916176,17179876096,2253541179683100,Unknown,BBD,9186.0,B,Unknown,No,2021-01-20T17:21:58.189+03:00,Unknown
34359767607,68719480839,17179896496,3545628743218004,GB60HOBN60956725711007,Unknown,0.0,A,X,Yes,2021-12-16T16:02:21.098+03:00,Hold southern wrong something race.
25769826560,51539618984,17179890373,503885854961,GB09IWOC68338942498787,Unknown,6008.0,D,Z,Yes,2021-03-30T02:21:55.403+03:00,Whether president scene difference help possible.
103079253488,94489320427,17179903442,2711038479831337,GB74ABYV96808360303747,CZK,9894.0,D,Y,No,2024-03-23T03:42:51.183+03:00,Through travel success reflect.
77309419547,17179921228,17179877726,4172345157874681039,Unknown,BND,4662.0,C,Z,No,2023-01-07T06:54:26.781+03:00,Attention unit population any pull if today.
77309413484,30728,17179869860,6582498699529474,GB61RHSQ91432820385422,THB,0.0,B,X,No,2023-06-12T17:25:57.879+03:00,Box vote exist their difference.
