Customer_ID,Transaction_ID,Employee_ID,Credit_Card_Number,IBAN,Currency_Code,Random_Number,Category,Group,Is_Active,Last_Updated,Description
17179921909,128849021601,34359784985,502040395316,GB78PTHU94379156490671,GEL,7495.0,Unknown,X,No,2022-02-17T07:36:38.577+03:00,White room agent listen.
8589957613,51539644720,34359757560,4625846628264239,GB97NDWP37039635680503,BSD,6117.0,Unknown,X,Yes,2023-02-14T08:41:50.939+03:00,Onto give past note laugh.
25769832332,68719502053,34359764915,180015188295562,GB45ZOUP72643379843493,MNT,2841.0,C,X,No,2020-03-17T15:19:05.972+03:00,But garden whom popular explain growth report.
17179888156,42949703743,34359755730,2617495625982536,GB62ZJGZ18244972586787,BTN,9607.0,B,Z,Yes,2023-09-29T11:36:19.770+03:00,Factor pass born. Yet time young feel service.
77309423491,25769833993,34359750353,4207012965885706801,Unknown,MAD,9315.0,D,Y,No,2022-03-21T16:23:14.435+03:00,Become people begin officer.
42949682957,17179906364,34359746240,630432513962,GB11SBEP50088974300680,MRO,9801.0,D,Y,Yes,2021-03-19T23:20:42.025+03:00,Born growth approach some end.
51539656512,120259102397,34359784316,630484580265,GB58EOPC04365658285018,Unknown,3192.0,C,X,Yes,2020-12-28T08:15:44.983+03:00,Point amount environmental follow tree.
51539609304,6839,34359739545,345622570790175,Unknown,BHD,8011.0,C,Unknown,No,2022-02-19T18:33:47.196+03:00,Guy how style though while magazine year.
111669170279,42949718369,34359757310,30385282074037,GB38ZOCQ01577746670623,ARS,4874.0,C,X,No,2022-03-20T18:09:46.005+03:00,Natural else activity indeed result deal.
103079217706,18235,34359738732,30173440037264,GB74SFDU30186141446895,Unknown,4021.0,C,Z,Unknown,2020-05-04T20:38:29.975+03:00,Drug share write senior leg relate in.
85899374126,68719483941,34359763830,502026770201,GB38YMUG99767514733674,MXN,2399.0,D,Y,Yes,2021-12-21T20:23:55.314+03:00,Result expect issue event beat able.
120259122462,94489336006,34359773798,180028434358522,GB69HZTK71601902659584,LTL,4916.0,A,X,Unknown,2023-03-08T03:04:55.890+03:00,Time character huge page cause. Total color but.
