Customer_ID,Transaction_ID,Employee_ID,Credit_Card_Number,IBAN,Currency_Code,Random_Number,Category,Group,Is_Active,Last_Updated,Description
25769826925,51539631176,21547,3518317232148905,GB65HEYL93762047073654,RSD,5419.0,D,X,No,2023-11-23T03:03:55.947+03:00,Enjoy interview crime watch many billion movie.
60129555239,25769808649,9729,501840097544,GB38LHXK41686563199390,KZT,5100.0,Unknown,X,Yes,2023-05-25T23:02:19.248+03:00,Unknown
34359779422,103079237598,39929,4399041019463442,GB10ALQO47142963184388,ZWD,1743.0,Unknown,Unknown,No,2020-09-30T23:58:08.573+03:00,Air section environment.
51539624738,34359778535,13165,349642907887383,GB40LQGI08457726118321,CUP,0.0,Unknown,Unknown,No,2021-09-08T09:32:37.149+03:00,Follow room produce off international simple own.
94489294473,34359782002,12937,4847169673670,GB12HJVF40207784055918,CDF,3397.0,B,Y,Unknown,2020-04-11T09:19:45.443+03:00,Month market radio personal common.
77309434098,51539642278,19538,4422600691851942,GB69OEFV13391827536813,KPW,1104.0,D,Unknown,No,2022-04-30T05:44:55.843+03:00,Work sense think thus.
60129548709,8589957325,5102,4665927642161097,GB83HNRH54130707435074,PAB,4773.0,A,X,Yes,2020-11-02T07:50:11.514+03:00,Window piece usually key.
51539656398,120259137398,45140,502081659265,GB18GAFZ67916017527460,UZS,9046.0,D,Z,No,2022-07-16T14:30:21.813+03:00,Unknown
25769840161,85899359181,31304,4591934004681646,GB49OXTP57525950800238,JMD,6439.0,C,X,No,2023-12-23T22:34:24.961+03:00,Economic billion officer hit question actually.
60129582527,94489286891,35580,3538314297664583,GB26HOZV60477544581209,HTG,9812.0,B,X,No,2023-01-18T13:28:55.483+03:00,Claim goal range only TV. Mind moment if drive.
25769804150,14197,1542,4651792942878,GB45SESQ24084544464216,LAK,5930.0,B,Z,No,2020-11-07T12:28:44.119+03:00,Open become act our record.
60129566384,60129561671,22531,180086208502352,GB70ZPEE62903175907172,IDR,5775.0,B,Z,Unknown,2023-04-27T11:35:32.210+03:00,Civil commercial science perhaps fund since on.
85899359969,34359771781,14732,0,GB91IMGQ42377230239733,TVD,6573.0,C,X,Unknown,2023-04-28T18:36:16.446+03:00,His place arrive just. Such five even new.
8589983371,120259129572,46091,0,GB82OKCV53125873734481,GMD,1893.0,D,Z,No,2022-10-02T03:42:44.768+03:00,Unknown
42949718947,111669201356,41090,2349304999372131,GB19RAOR47123187393804,CUC,5808.0,D,Unknown,Yes,2021-07-06T00:12:11.663+03:00,Paper discuss front help.
85899357428,25769829416,10590,36183796613513,GB25NHWN34789478053606,OMR,6797.0,C,Z,No,2023-02-25T18:15:47.058+03:00,Unknown
111669196787,111669192128,40297,0,GB74KIWC57364653275509,SHP,9368.0,A,Z,Yes,2021-12-05T05:44:06.270+03:00,Charge point happen television wonder.
94489281936,574,2557,180019219264670,GB74TOVX73747609114163,TRY,6814.0,C,Z,Yes,2022-08-13T12:46:20.936+03:00,Must rise technology far.
103079217884,55712,1435,6011218200500520,Unknown,SOS,3217.0,B,X,Yes,2021-01-07T20:47:12.494+03:00,Mouth wait great voice current begin white.
17179883297,34359782511,15765,3583616737299174,Unknown,GNF,1930.0,D,X,Yes,2023-03-17T07:29:14.003+03:00,Dream lose carry reflect focus.
51539637923,68719479476,25717,2703784514039085,GB35QDHG46479022887163,AZN,4954.0,A,Z,Unknown,2023-11-30T06:59:11.881+03:00,Happen history big direction general morning.
120259128899,111669166650,42421,4374116417580,GB43FHPN03176533103628,MKD,3112.0,B,Z,No,2023-02-19T18:49:05.767+03:00,Unknown
68719530485,128849045641,47267,0,GB81WJHG07894437156323,GTQ,8064.0,D,X,No,2020-04-20T12:51:52.546+03:00,Unknown
51539613396,8589969313,4372,4055321787334708629,GB73XWUB98812998910198,Unknown,3481.0,C,Y,No,2023-04-23T03:43:12.412+03:00,Teach raise three forget more.
27786,68719525965,27688,213133973651880,GB05KPXA22822734032407,ZWD,2364.0,D,Y,No,2020-12-25T14:22:10.704+03:00,Sort fly later truth good fly process.
137438985371,111669169950,42934,0,GB82FSLI24608912108984,MWK,8776.0,C,Y,Yes,2020-09-27T19:21:31.446+03:00,Onto small with firm agency beyond against.
53741,128849047542,48305,372806440551141,GB11UILW52571186247600,Unknown,9889.0,B,Z,No,2023-04-07T06:23:29.099+03:00,Store include poor pass letter always everything.
103079246423,77309449339,28908,180013813761827,GB59HCHV47395443746007,KPW,4235.0,C,Z,Yes,2022-10-28T02:04:09.743+03:00,Four film pressure us.
103079235933,51539607829,19641,180088432004585,GB80FPLO71682620123724,SAR,3388.0,A,X,No,2023-01-18T09:51:06.404+03:00,Consider all apply remember lot.
68719478930,28676,1615,0,GB72NRTM92055602640304,KPW,9214.0,B,Z,Yes,2022-12-17T03:18:33.276+03:00,Others him until all collection rest.
103079218847,8589952511,6134,4646999231941886,GB92JZWI93848929185445,XOF,8681.0,B,X,No,2020-03-26T08:11:22.391+03:00,Million consumer term reflect prove.
85899374624,68719522947,26653,6578421029254536,GB42WNDJ44302090521383,TRY,6549.0,D,X,Yes,2022-08-06T06:53:49.485+03:00,Unknown
8589987653,128849025701,47992,3508819241961113,GB41BEIN50441675991951,PEN,0.0,D,Unknown,No,2021-05-02T21:59:29.115+03:00,Day across court detail.
60129575807,77309426352,28825,213115474300463,GB38WCXQ90108516785508,NGN,5598.0,D,X,No,2022-06-17T12:44:08.212+03:00,Machine agent road traditional. Enter group year.
17179880322,25769816476,11546,2242191277224466,GB55IHNJ63948799965416,THB,9246.0,D,X,Yes,2023-08-03T10:38:28.638+03:00,Outside phone baby benefit tonight white toward.
120259098234,34359791108,15551,4765936007275839,GB73RLOH34706871818597,MVR,2777.0,D,Y,Yes,2020-12-07T23:47:46.992+03:00,Mrs voice church where security girl.
51539652022,103079251757,37948,346022510098251,GB56UKPE59870835410272,WST,0.0,D,X,No,2023-01-21T15:24:39.274+03:00,Family lot say clear collection scene test.
120259104690,42949698921,16687,0,GB43YFVP78267217752171,Unknown,4844.0,D,Y,Yes,2023-02-06T05:05:24.212+03:00,Find child relationship light figure most follow.
60129582626,94489309204,36931,3523043496322050,GB96RMUT28791061128169,Unknown,2190.0,B,Z,Yes,2023-12-08T21:30:21.146+03:00,Across than night.
25769828074,60129572352,23318,4303426766790,GB62YXCN27790079903644,AED,0.0,B,Z,No,2020-07-10T20:41:15.964+03:00,Unknown
68719501151,60129591512,22667,4734627279344969,Unknown,XOF,7263.0,B,Y,Yes,2022-03-21T00:48:25.367+03:00,Amount question financial member ball short.
77309419187,17179901005,9027,213170140780754,Unknown,LKR,4486.0,C,Z,Yes,2021-10-31T19:13:00.765+03:00,Environment charge tonight from speech full.
85899359173,25769851065,10951,588090638804,GB94ZBLQ00896909178553,MGA,7713.0,A,Z,Unknown,2023-01-15T05:52:40.528+03:00,Food product sea fact feeling mean build.
94489285165,8589968665,5425,180061045453390,GB36GYRP70442021099876,HUF,0.0,D,Unknown,No,2022-09-14T13:22:05.011+03:00,Memory both from find.
128849024943,8589936125,5533,30490043893756,GB52RQPH48891151986894,MOP,0.0,C,Z,Yes,2024-02-10T22:45:01.283+03:00,These game knowledge show include.
137438989343,128849024668,48187,2537001692526730,Unknown,BOB,9469.0,A,Y,No,2023-05-13T09:38:15.299+03:00,Unknown
60129589565,111669167572,42145,2287062376674990,GB54ITRY75388992069893,BRL,3603.0,A,Y,No,2021-08-01T05:27:19.976+03:00,Present reveal ever someone sense one me.
51539657968,120259116192,43985,6011518847439119,GB62LCEA96055267536267,Unknown,9217.0,B,X,Unknown,2021-04-17T09:40:58.666+03:00,Soldier food any put kid blue.
111669155601,8589972447,4384,3560554473583377,Unknown,Unknown,2126.0,C,Y,No,2020-07-07T18:07:50.074+03:00,Unknown
60129548974,17179884046,9238,3547970186409015,Unknown,ZWD,2682.0,D,Y,Yes,2022-11-15T05:55:41.849+03:00,Individual myself nothing today film.
120259093521,17179888682,8190,4971341429658522906,GB78KSFN21595413404357,LAK,2337.0,C,X,Yes,2022-03-02T06:57:04.116+03:00,Car couple start good central.
85899362260,34359775170,13151,341394407140453,GB29ORAB40091945496753,XAF,4700.0,C,Z,Unknown,2024-02-29T21:44:30.942+03:00,Case today ask single PM back degree.
103079233013,42949724473,16309,4858887201330,GB10TUQV37497757921848,MDL,2767.0,A,Y,No,2024-01-12T22:28:30.855+03:00,Also hospital small sister as.
94489314766,85899373825,31888,3504199885341532,GB20MUMS84537788653714,CHF,1838.0,Unknown,Unknown,Yes,2021-07-06T00:17:05.076+03:00,Traditional food create past.
85899393309,111669165998,40938,4134921556372,GB62CMPG75019067307774,VUV,3518.0,B,Z,No,2022-06-26T23:28:55.888+03:00,Region movie itself.
68719509533,77309466715,28977,675931009582,GB37KYPU41157526304607,LKR,6238.0,B,X,No,2024-01-24T07:40:05.908+03:00,Lot low day conference hand tree.
51539621128,25769810555,10758,4394157307498638,GB69UXFZ98085660377034,JOD,6308.0,D,X,Unknown,2020-02-20T11:49:41.010+03:00,Adult community behind safe son thing simple.
42949720811,111669169216,40953,0,GB27MVZL98444556626191,BND,4099.0,B,X,Yes,2024-01-21T10:57:01.068+03:00,Unknown
68719511092,85899372069,33355,2279114515178043,GB90TQQQ11848938902501,SGD,3525.0,B,Y,No,2022-11-01T17:39:31.117+03:00,North sound officer model of.
77309423871,25769851963,9911,2252941978760458,Unknown,RON,4138.0,A,Z,No,2020-11-08T16:38:47.769+03:00,Reality series seven.
128849062171,103079258621,40044,371305453872214,Unknown,EGP,4292.0,D,Unknown,No,2022-10-28T16:29:51.224+03:00,Unknown
68719496533,42949686873,15883,213121962816648,Unknown,Unknown,5289.0,D,X,Yes,2022-12-19T17:40:18.439+03:00,Beyond ever skin expert interesting.
35342,85899390319,32956,4879578897933185,GB72EVYK38898320299528,SHP,3565.0,C,Z,No,2022-05-22T16:55:10.037+03:00,Attorney blue year according.
6656,8589934845,6299,0,GB37MAIV29866195623082,SAR,3658.0,C,Y,Yes,2021-01-07T23:56:06.986+03:00,Bit manager despite rather approach.
120259101492,42949686564,18414,372475874553278,GB34QAIQ01039080880287,BSD,7845.0,C,Z,No,2021-04-20T21:44:08.845+03:00,Paper else laugh hit describe example reach lose.
