Customer_ID,Transaction_ID,Employee_ID,Credit_Card_Number,IBAN,Currency_Code,Random_Number,Category,Group,Is_Active,Last_Updated,Description
34359789019,120259102869,120259129658,6562701786095877,GB91PFRM83755766743113,KZT,4009.0,C,Z,No,2023-04-19T00:22:55.097+03:00,War about best agree respond choice result in.
42949680071,17179887069,120259092391,370388545771538,GB42KLAK48146322455935,BZD,7374.0,C,Y,Yes,2023-01-10T15:36:48.066+03:00,Debate positive fact green third.
34359787567,120259091554,120259127332,4921917246849320,GB85FQHA03101817393503,BGN,7400.0,C,Y,Yes,2020-06-05T05:45:10.658+03:00,Modern room Democrat.
111669201976,128849034867,120259131404,377476779175741,GB61ZTDJ36053705475883,TWD,3507.0,A,Z,Yes,2023-07-12T09:28:21.619+03:00,Force computer daughter bring civil.
60129594394,128849046656,120259132457,4270173225455581891,GB68LCDD75308237484700,SVC,9656.0,C,Z,Unknown,2024-03-26T09:56:45.609+03:00,Human win or cell film sure white.
42949713206,94489318133,120259120210,3538803791961156,GB38KILC72335594826524,TVD,1862.0,A,Y,Yes,2023-12-04T17:04:10.940+03:00,Work billion still as sure approach.
128849070977,128849036835,120259131413,4022616078796,GB75ODLO89364999273478,Unknown,8286.0,C,Y,Yes,2020-12-01T20:42:59.438+03:00,Unknown
34359767063,68719480791,120259109280,3520308607257807,GB19PXGQ31259699038893,KES,0.0,B,Z,Yes,2020-06-21T21:39:16.503+03:00,Century car item wind add girl claim glass.
77309451452,94489299382,120259119610,30457580318182,GB85TGHC06523452519184,CUC,8336.0,A,Z,Yes,2023-12-05T02:49:28.801+03:00,Nearly born coach toward major. Say small enter.
25769852696,120259125176,120259129239,6011272888003919,GB94RHQV64372981808008,TJS,5769.0,A,X,Yes,2021-09-13T14:19:42.232+03:00,Determine draw ball north accept use five.
40925,103079237832,120259124163,344116128139606,GB39VEQL79251391872156,RUB,3520.0,D,Y,No,2022-05-15T19:52:48.696+03:00,High would yeah.
25769826138,51539646957,120259104680,4789961802630145902,GB11AJPN01691399202537,GGP,7825.0,D,X,Yes,2023-02-09T07:20:11.352+03:00,Whose low though.
5611,8589953333,120259089745,3527264868452277,GB73DNLK71172370662770,IQD,4833.0,Unknown,Z,No,2023-02-13T02:34:37.975+03:00,Reduce nice bank green.
