Customer_ID,Transaction_ID,Employee_ID,Credit_Card_Number,IBAN,Currency_Code,Random_Number,Category,Group,Is_Active,Last_Updated,Description
35374,85899397567,42949705030,4765905504600890132,GB97ANLY68302792080835,TZS,0.0,B,Y,No,2021-12-11T00:59:03.147+03:00,Poor central within item long.
17179920733,120259139195,42949716682,676106595363,GB94SSXT07194088610042,AMD,1430.0,C,Y,Yes,2024-03-08T06:42:30.164+03:00,Agree myself send evening official alone.
77309413566,45453,42949676158,4459329341237978487,GB22HZME91130339305822,SGD,3783.0,D,Y,No,2020-02-23T11:15:03.017+03:00,Child clearly future box themselves admit.
25769810903,17179886464,42949679653,3522419785532354,GB88GNFV70046803897116,STD,7982.0,D,Z,Yes,2021-08-27T19:54:08.076+03:00,Strong meeting foot tonight go a protect.
60129578377,85899376657,42949704408,377199087281437,GB93IJSW54293714116928,KWD,7356.0,C,X,Yes,2020-04-27T09:45:47.846+03:00,Chance around available suffer.
120259112575,68719496329,42949700591,4806080087916987,GB07TANH07473541246871,AMD,1440.0,A,X,Unknown,2022-02-08T00:13:44.596+03:00,Him factor deep hundred need since leave.
8589963735,68719499173,42949700152,4889599841897746,GB93OPBR90291352702758,TJS,2444.0,B,Y,No,2020-11-15T18:14:07.859+03:00,Choice him speech truth nice life.
17179910061,94489319095,42949708945,4417082036452545,GB05MBFP32343798001132,NGN,7137.0,D,Z,No,2022-02-09T01:16:22.064+03:00,Must culture too bring for whatever feeling.
68719484269,17179889492,42949681297,4699739409477891,GB52ADOO32385760371393,CVE,8296.0,Unknown,X,No,2022-05-12T15:53:18.336+03:00,Green modern feeling analysis citizen catch.
34359789788,128849025436,42949720178,60430222947,GB59ZYXR06187428590850,Unknown,5765.0,B,Y,No,2021-12-03T02:05:59.753+03:00,Base mention direction most speech public.
77309458679,111669177390,42949714775,30253640115373,Unknown,HRK,3529.0,Unknown,Y,No,2023-11-04T15:00:58.183+03:00,Approach gas key ask economy.
68719517229,94489289120,42949707539,6011210498058170,GB86PEWW59159885478142,BZD,2816.0,A,Z,No,2023-12-07T03:58:19.550+03:00,Miss training administration blood.
9065,17179912862,42949679512,213128538666027,GB98OUYZ77131356236390,MAD,4909.0,D,Y,Unknown,2022-06-11T17:07:17.097+03:00,Star section month his husband.
68719526856,120259122992,42949717389,4113947951830486,GB09UMVD55348019531887,WST,1338.0,A,X,No,2024-04-08T23:21:00.384+03:00,Artist compare key building.
51539628762,51539609836,42949691986,4184969765906,GB03ADTD05807286459745,DOP,3659.0,C,X,No,2023-08-17T15:27:33.102+03:00,Recently language war a firm in million.
52720,128849038624,42949720436,345312279389061,GB48IPYD08447352445941,GNF,7860.0,D,Unknown,No,2023-04-13T16:26:41.610+03:00,First form street matter health.
128849028228,17179896113,42949679960,4982701475671639,GB46IUEF45677923853326,BAM,5706.0,B,Unknown,Yes,2021-05-11T16:11:41.017+03:00,Main wait five election.
111669169335,42949707633,42949689418,347280293073995,GB09MNQJ52545533151011,DKK,1105.0,C,Unknown,Unknown,2023-09-10T20:02:58.047+03:00,Hold push idea.
68719487670,25769806402,42949683311,4653779515253848,GB22ZCBX65112228897504,PEN,1320.0,A,Z,No,2020-02-13T08:22:35.547+03:00,Within community environment.
60129561668,42949715117,42949690662,6011564341232717,GB49IPOO39918150351594,TTD,7553.0,B,X,Yes,2022-04-20T15:00:18.232+03:00,Unknown
34359789959,128849056839,42949720125,3559936444538940,GB38VOFK62936780874190,BOB,5938.0,C,X,Unknown,2020-07-21T19:05:50.846+03:00,Open him power edge tell reality thousand.
85899391243,111669206052,42949714405,213178522171542,GB66GSQY14570144811897,MVR,1761.0,C,X,Yes,2020-07-10T17:33:38.996+03:00,Arm time of investment sound available condition.
94489325290,111669188219,42949713566,180008701254505,GB60QARE37078208667384,NPR,4041.0,A,Y,Yes,2023-06-21T17:26:31.889+03:00,Explain model usually eat.
17179905394,85899382823,42949706195,348586366117298,GB22RGOS21666156513899,CDF,5546.0,B,Unknown,No,2020-12-06T05:23:03.233+03:00,Decision catch century as take let just.
60129544313,36309,42949673653,30288909804762,GB72USIV84717463481777,XPF,6693.0,C,Z,No,2020-04-21T01:21:57.170+03:00,Like against onto result century approach here.
111669170659,51539615529,42949694536,0,GB78SDLG73138008413557,SOS,2499.0,B,Y,Yes,2023-03-25T17:50:43.989+03:00,Little know blood reveal.
60129561472,42949675465,42949689753,30219204974208,GB48IJCJ69421508002509,Unknown,4860.0,A,Y,No,2021-06-30T01:28:01.640+03:00,Around natural oil provide.
120259135937,128849062110,42949720350,4144747092546898336,GB28UDMM99396109982647,NIO,8990.0,C,Z,No,2023-04-01T23:40:15.188+03:00,Ten consider reveal show choice chair.
103079221040,8589942519,42949676505,3578741963474742,GB19QELR64853897290958,LTL,7416.0,C,Z,Unknown,2022-07-04T19:24:23.928+03:00,Owner without among bar common popular.
34359756472,42949718939,42949691657,3529507890120116,GB82MXRK67113648143520,Unknown,8865.0,C,Y,Yes,2020-03-19T04:16:07.545+03:00,Various its computer concern within member.
103079261159,111669178540,42949713532,3591759037519840,Unknown,BWP,0.0,C,Unknown,Yes,2020-09-01T13:27:22.032+03:00,Unknown
68719497291,42949719862,42949690432,348973687211010,Unknown,KPW,6546.0,B,Y,Yes,2023-06-09T19:16:51.845+03:00,Family college discussion he wrong skill.
25769828158,60129590700,42949694993,4611184586933512,GB73ZYVW35868174257461,TOP,3253.0,C,Z,No,2022-06-10T22:21:20.913+03:00,Pay try indeed debate phone child.
85899387875,103079216748,42949710820,3519771727402632,GB13ZVBU07504675811557,SDG,5487.0,D,Z,No,2020-12-06T18:47:48.709+03:00,Unknown
