Customer_ID,Transaction_ID,Employee_ID,Credit_Card_Number,IBAN,Currency_Code,Random_Number,Category,Group,Is_Active,Last_Updated,Description
51539610100,47326,8589936496,4715724901135502,GB84WBVJ65409737206258,BZD,4761.0,A,Unknown,No,2023-05-10T14:30:43.034+03:00,Unknown
34359750162,25769827730,8589946650,2289319769944812,GB90TYNN84964839438694,ISK,3862.0,A,Y,Unknown,2020-11-22T12:54:26.979+03:00,Person task hundred section.
77309455410,103079222267,8589972294,4378543517270570,GB58DVHX85611208939404,BDT,2733.0,C,Z,No,2020-01-15T01:02:44.571+03:00,Shake music need management would best.
8589957055,51539644727,8589954496,2363340080727016,GB91VZGG00962173058849,Unknown,5690.0,A,X,Yes,2021-09-30T21:48:43.787+03:00,Black western per whose option hour.
103079262141,111669153169,8589976623,4697544128486799,Unknown,UYU,3171.0,C,Y,Yes,2022-02-04T15:07:16.610+03:00,Quite study dinner how interest find few.
68719499461,51539662204,8589954582,30589972779967,GB06PIWB44880123909672,LYD,8789.0,D,Y,Yes,2022-05-24T09:25:16.083+03:00,Unknown
34359741361,35647,8589936686,30124585962444,GB27ICTD08972832533085,PKR,9551.0,D,Y,Yes,2020-01-28T09:32:59.438+03:00,Class later mind hair though simply.
85899356129,17179914077,8589943126,341311164963513,GB48KGZY12276283713634,RWF,7891.0,A,Unknown,No,2023-09-06T10:42:02.201+03:00,Need risk early practice law.
77309459386,120259089984,8589979494,6566852175007332,GB21HJOI31321233382538,XAF,2513.0,D,Z,Yes,2021-06-18T22:11:30.152+03:00,Reality state range.
25769804157,14875,8589934977,6517145878633565,GB80WZNJ29009932546565,NZD,0.0,C,Z,Yes,2022-02-20T23:43:27.188+03:00,Unknown
94489309303,68719502015,8589959864,3511693585843749,GB24CAFN25463470280478,Unknown,8195.0,A,Unknown,Yes,2020-12-12T09:30:51.147+03:00,Term fish whose trade whether foreign growth.
8589947136,25769811003,8589945005,4607902478997,GB91LIOP47069391462582,ETB,1803.0,A,Z,Yes,2020-10-14T23:06:45.165+03:00,Citizen individual job ok learn.
111669184661,85899399532,8589966690,213109361864939,GB76MZDW18939068579617,HRK,6882.0,C,X,No,2023-03-05T06:01:50.258+03:00,Arm perhaps expect team five by.
120259111634,60129592082,8589958781,4932495565327,GB32LPCJ14217226148742,NGN,6761.0,D,Z,Yes,2022-10-07T10:40:28.247+03:00,Prevent week game.
8589948526,34359747481,8589949201,4934625279556929,GB04XRHJ63027481121436,ILS,8382.0,B,Z,No,2024-03-09T12:36:51.604+03:00,Whose represent hotel just morning.
111669193935,103079259853,8589973465,4507112765273761091,GB19VNON04638855876375,Unknown,9996.0,D,Z,No,2020-01-06T14:50:29.396+03:00,Unknown
77309451980,94489288479,8589971270,3533742662097879,GB26THJU95029305660233,AED,8245.0,C,X,No,2021-10-12T19:11:39.852+03:00,Late city some need five.
60129574937,77309419187,8589965465,3565867918726673,GB34RMTU52657836306695,UAH,0.0,A,Z,Yes,2023-05-10T23:22:34.998+03:00,Unknown
8589942021,17179892277,8589943552,30510967517477,GB86SKTO77289820601116,ZMW,3404.0,D,Y,No,2023-08-14T05:27:05.352+03:00,Upon wear would.
