Customer_ID,Transaction_ID,Employee_ID,Credit_Card_Number,IBAN,Currency_Code,Random_Number,Category,Group,Is_Active,Last_Updated,Description
94489291764,25769852993,128849029492,3594935933198643,GB42FIOY56994331677876,BIF,2819.0,D,Unknown,No,2020-03-29T10:41:50.691+03:00,Likely piece speech piece TV conference affect.
17179886575,42949675749,128849035985,6582966533370800,GB89NGOQ33977526435473,USD,5176.0,C,X,Yes,2023-12-18T08:46:57.934+03:00,Report true box blood.
32314,77309415181,128849048796,0,Unknown,SPL,7041.0,A,Y,Yes,2021-08-27T22:10:30.796+03:00,Unknown
68719517914,103079241167,128849056517,4794755645448954878,GB72LNLX43731558342207,BIF,3362.0,A,X,Yes,2020-01-02T05:23:45.140+03:00,Daughter long fall successful school.
42949690810,42949687143,128849036560,0,GB24CYDH62865021021831,GYD,8375.0,Unknown,Unknown,No,2022-04-05T18:14:18.433+03:00,Unknown
60129557902,34359769862,128849032784,0,GB16NWZC97580638163919,IDR,4551.0,D,Y,Unknown,2023-08-27T14:41:57.498+03:00,Shoulder investment tell. Need sense perhaps key.
77309427511,34359779322,128849034601,30595114310918,GB60XZVR17788235501132,IQD,3408.0,Unknown,Z,No,2021-09-28T19:09:43.807+03:00,Good class heart job election.
4201,8589958519,128849024187,4465378223095951,Unknown,PEN,6228.0,Unknown,Z,No,2020-10-05T15:37:29.027+03:00,Must senior which would.
17179888722,42949703154,128849036629,630488653605,GB96XDOX82316690131658,KES,4015.0,D,Y,No,2020-04-27T00:02:56.187+03:00,Film organization budget. Already build you.
42949686210,25769814044,128849028549,0,GB51QTSP51523452574989,NGN,5927.0,C,X,No,2023-09-21T19:38:30.870+03:00,Along popular back camera.
120259123595,94489323788,128849055874,0,Unknown,LSL,8284.0,A,X,No,2020-08-05T18:13:42.301+03:00,Family industry member among hair receive memory.
94489333424,128849045035,128849065768,60479799961,GB72FYYR89538845147474,YER,7137.0,C,X,No,2022-08-07T03:59:01.612+03:00,Least painting not respond your reduce respond.
17179873510,8589971496,128849025323,6580393798305730,GB37GRND77325147754110,Unknown,7571.0,D,X,No,2022-11-28T23:13:04.973+03:00,Anything now night trouble.
111669202481,128849045406,128849064983,675944962660,GB70EBWU25568298407007,KPW,2442.0,A,Z,Yes,2021-04-06T11:39:52.934+03:00,Unknown
25769810797,17179921275,128849028063,3575237876697068,GB51IART76294296561187,NGN,5759.0,D,Z,No,2022-05-14T13:19:30.877+03:00,Him president most necessary.
120259094735,25769829311,128849031193,180001067143602,GB04MSEZ63939259048653,GMD,6346.0,B,Z,Unknown,2023-09-28T06:46:53.338+03:00,Gas buy civil senior imagine.
17179923053,128849039541,128849065543,676383676985,Unknown,KGS,8415.0,A,Y,Unknown,2021-05-05T21:36:12.304+03:00,Unknown
17179910002,94489307557,128849053213,4764102015438757850,GB57LYRY85565048875979,Unknown,8032.0,A,Unknown,No,2021-05-14T07:37:46.395+03:00,For oil his season issue account parent simply.
17179920514,120259096030,128849061852,5214126817256955,GB40DXDH69903344372036,Unknown,5115.0,B,X,Yes,2024-04-10T10:43:26.273+03:00,Stay old pattern heavy himself.
111669193930,103079259364,128849058788,6509455446582081,GB88HFCE56380045832119,KYD,5226.0,D,Z,No,2023-05-21T07:53:28.073+03:00,Success probably father form new fight find.
60129575588,77309438746,128849047178,4853403683731,GB23HVKL73059851019923,MKD,8436.0,D,Y,Yes,2021-02-04T23:01:25.307+03:00,Produce section how cost high as.
8589985037,120259128641,128849064815,676145893928,GB42KGXV15335962834186,NZD,6390.0,D,X,Yes,2023-01-15T18:32:12.964+03:00,Campaign chance say society left.
51539628487,51539608194,128849040057,4851134240177478339,GB36EMYZ20514770584064,HTG,4264.0,Unknown,Y,Unknown,2021-01-11T23:04:55.934+03:00,Black talk other writer cut region federal.
28967,68719482776,128849046071,4205401731503573780,GB54IVSC97068234000864,ALL,1458.0,B,Unknown,Yes,2023-09-01T22:55:02.396+03:00,Operation produce a sort.
137438977516,85899390520,128849052262,0,GB70OSKA58345889498296,MUR,1228.0,B,Y,No,2023-10-14T16:24:53.910+03:00,Unknown
128849030562,25769849776,128849029476,3502469520913629,GB08IPTG65680690940529,Unknown,2853.0,A,Y,Yes,2022-02-04T09:24:58.850+03:00,Mouth go establish still lot task.
17179879265,17179905465,128849026853,3515841070512081,GB64DDQS32850396257649,XPF,1978.0,B,X,No,2022-11-02T23:25:49.424+03:00,Room study do parent. Major federal field.
85899347171,29441,128849019900,0,GB92BOCP45742038156343,JEP,3383.0,C,Z,No,2020-06-17T07:44:30.731+03:00,Improve class player help specific.
85899346411,43977,128849021633,6011220944556867,GB54OWFT62227812196029,COP,2805.0,D,Unknown,Yes,2022-08-06T06:44:21.874+03:00,Effect style start process.
85899365806,42949685971,128849036556,4315886607543983836,GB31QPZS56063106954379,WST,7288.0,D,Y,Yes,2022-04-04T03:25:39.635+03:00,Kid first everyone their agreement.
60129594004,128849056637,128849067003,3515380789753801,Unknown,SCR,7974.0,B,X,Yes,2023-01-18T02:52:34.267+03:00,Sound follow baby position choice stay.
94489301237,51539622697,128849039602,0,Unknown,VUV,5953.0,C,X,Yes,2021-04-16T18:35:55.476+03:00,Worry always until wrong wide.
103079259385,103079232172,128849058436,4399770867259,GB93YYVK70268952638507,LBP,2944.0,Unknown,Unknown,No,2022-03-11T11:13:50.178+03:00,Before personal claim message.
34359777826,94489326659,128849053295,4844709229012412,GB13XNOU80726134417706,OMR,6899.0,C,Z,Yes,2020-11-07T19:26:06.066+03:00,Nothing where possible political.
137438968327,51539619095,128849039870,4819684398992,GB30JKUL13147848934033,TVD,4737.0,D,Y,No,2022-02-02T20:09:18.950+03:00,General still manager enjoy discuss.
8589955782,51539612342,128849039047,377980748656533,GB70NUON50652571754598,TMT,9151.0,B,Z,No,2020-12-21T12:34:55.060+03:00,Far room father pretty.
25769813795,17179888641,128849026777,3594136047175490,GB85NSWZ29485930391800,AED,0.0,D,Z,Yes,2023-11-03T14:14:23.373+03:00,Owner public parent.
8589938247,8589951877,128849022324,3576809824166484,GB77EUVI40654306943743,Unknown,6164.0,C,Y,No,2022-11-17T23:33:28.915+03:00,Increase buy notice why.
85899370349,60129596004,128849041070,4792118514943830,GB33UXPI03032889660699,FJD,2435.0,B,Y,Yes,2021-05-02T14:04:58.650+03:00,Unknown
34359753591,34359778325,128849032328,2604934487182020,GB66CXPZ26239194886629,GIP,0.0,C,Y,No,2023-07-20T06:41:19.015+03:00,Agree weight become occur kind short to.
85899347452,32609,128849019612,0,GB76PNED46552270564823,SLL,9255.0,B,X,Yes,2020-09-16T05:35:19.573+03:00,Two claim believe blue result himself.
25769814326,25769808914,128849030835,4689818836963,GB74GEEC01709951054269,Unknown,7690.0,D,Z,No,2022-02-20T21:48:15.647+03:00,With poor identify.
17179881049,25769839264,128849028645,503839010421,GB55XHXT20032661595701,SGD,9880.0,C,Y,No,2020-11-28T11:22:24.246+03:00,Child yard matter individual attack.
8589958458,51539652254,128849039751,6518074033914489,Unknown,NIO,9658.0,A,Z,No,2022-09-09T09:45:45.529+03:00,Financial leg door let idea.
42949676602,8589940690,128849022778,6503069892397849,GB61PECE93191198066740,NOK,7144.0,C,X,Yes,2022-11-28T12:26:19.219+03:00,Civil although run stage.
17179912950,103079244382,128849057021,676304134098,GB58VMJW84974975952379,GGP,0.0,D,X,Yes,2021-01-08T00:49:31.255+03:00,Growth majority study rise however.
128849066091,111669176998,128849060911,3599581241509553,GB33LMJB04419999618964,AOA,6206.0,C,Z,Yes,2023-09-06T16:22:40.000+03:00,Series kid end future would four.
8589986653,128849040553,128849065748,373985309331560,GB35WEDY65701332910481,ILS,3308.0,D,X,Yes,2020-06-12T05:36:26.601+03:00,Yeah may me high likely.
42949697130,60129551561,128849043643,5105941795967171,GB40FPDM26897836987251,CHF,0.0,A,Z,Yes,2024-03-04T23:29:04.398+03:00,Thank name argue ahead.
137438954742,27059,128849020768,0,GB46YNXM10568232994364,Unknown,1398.0,D,Z,Yes,2022-05-31T03:06:37.419+03:00,End yourself design late. Use company scene all.
17179876094,8589975642,128849022963,4214101633792197,GB02HYEJ62575897452259,HUF,0.0,C,Y,Yes,2023-08-12T18:21:28.971+03:00,Day long community believe girl.
25769808314,8589990763,128849024080,30198390481949,GB94HFBR69849696608352,MZN,4354.0,C,Y,Unknown,2023-12-16T20:07:17.504+03:00,Then yourself week sort market put.
85899373383,68719497909,128849044160,3582545733174290,GB08LIPP15657554403876,KZT,3979.0,B,X,No,2021-02-11T13:51:28.752+03:00,System along information use fear after note hot.
25769842610,94489324823,128849054544,4448154974426121,GB18ERHL58292352433505,WST,0.0,A,Unknown,No,2022-12-24T15:56:07.877+03:00,Unknown
128849051588,77309464467,128849049784,0,GB96XUGZ98645299414189,MZN,9906.0,A,Z,Yes,2023-04-02T02:01:17.955+03:00,Color security themselves easy tree last reason.
128849026197,17179880755,128849028286,342579720213099,GB57EMZU81699332632741,MUR,7591.0,B,Y,No,2022-12-20T08:38:46.541+03:00,Up avoid other suddenly position special.
111669200222,120259106359,128849064439,4772314989128619,GB98GGVF80766079032078,IDR,4517.0,A,Z,No,2020-09-02T18:01:11.092+03:00,Indicate site piece.
77309429901,42949690893,128849036571,0,GB79EZRU04894350877029,PYG,5607.0,C,X,No,2023-05-16T17:42:20.821+03:00,Group very physical us down page ask carry.
34359743620,8589962038,128849024749,6573416434720886,GB09UUBP73030785538469,Unknown,9800.0,C,X,Yes,2024-04-01T13:29:55.023+03:00,Article sure organization. Popular will effort.
94489328978,120259112718,128849063688,213162141031527,GB65BZRS32807100412069,LRD,6643.0,D,Y,Yes,2023-07-07T23:05:27.002+03:00,Away myself short huge place oil.
103079259853,111669201883,128849061009,6510349358217058,GB49HZRQ52238515411115,CLP,6640.0,B,Y,No,2020-03-04T14:15:24.242+03:00,After between foreign big man.
128849069770,120259105532,128849062171,3502122094195020,Unknown,UZS,1130.0,A,Z,Yes,2022-04-24T22:50:23.301+03:00,Sell century human close other meet everyone.
35602,85899385711,128849050487,0,GB12QDAT12693545719312,WST,5982.0,Unknown,X,No,2020-06-12T00:39:11.082+03:00,Process program region anything increase ever.
34359761422,51539636965,128849038879,6011999258347639,GB86PDAS99373783152991,OMR,3728.0,C,Y,No,2023-01-28T20:56:55.796+03:00,Show wind film police forward against.
17179874080,8589973208,128849022947,4286815662656,GB65AQPL94998371341043,Unknown,8040.0,B,Unknown,No,2021-07-27T11:34:12.133+03:00,Couple window than reason.
77309436733,60129594767,128849042556,180023008280376,GB95JNSI77747072233480,SHP,2179.0,C,X,No,2023-09-09T23:23:05.986+03:00,Type positive option compare better.
85899364551,42949719665,128849035656,2292705235806467,GB74NJER13234545696726,SAR,0.0,B,Z,Yes,2024-03-08T17:32:24.918+03:00,Understand land kind candidate.
51539650150,103079224242,128849058643,4803661387681,Unknown,Unknown,8126.0,C,Unknown,Unknown,2021-08-29T02:10:31.358+03:00,Media now for reach many hotel just.
111669168209,42949710581,128849036654,343968633416221,GB86KGMM73318972343760,DKK,7478.0,D,X,Yes,2022-04-28T20:22:28.960+03:00,Week ball rest Mr career bit.
17179894870,60129551795,128849041602,3572170347439609,GB84OLGO29712675245961,ERN,6848.0,C,Z,No,2022-02-08T10:21:50.182+03:00,Statement method success term. Ok loss finally.
128849030981,25769821982,128849028574,4453648044859747670,GB87SILR90623485732318,PAB,6750.0,B,X,Yes,2022-01-07T16:14:39.099+03:00,Whose big before ten eye no.
25769820052,34359747745,128849032937,3553103459813363,GB72AGFU56911764655230,FJD,8248.0,C,Z,Yes,2020-01-02T03:29:48.909+03:00,Unknown
51539607781,46329,128849021643,4528365335685758,GB93IDQU07537002535848,PKR,2522.0,B,Unknown,Unknown,2020-03-08T06:26:23.571+03:00,No field order scene wish new sound.
77309448914,94489307626,128849054465,676107543578,GB20OFFD19985413621586,TRY,6364.0,D,Z,No,2021-10-29T01:13:11.677+03:00,Unknown
94489310399,68719483953,128849045318,6011277621129905,GB89WQES44040544477775,BYR,8324.0,Unknown,Y,Unknown,2022-10-13T10:07:53.589+03:00,Unknown
120259106154,51539631250,128849040160,4304459407419,Unknown,TND,1873.0,A,Unknown,No,2021-11-15T16:58:37.615+03:00,Toward left significant might yard.
128849035732,34359767482,128849034298,4988698897307483,GB62TCXH15676093706941,UZS,8815.0,Unknown,Z,No,2021-02-14T11:04:15.913+03:00,True responsibility center lay assume read.
