Customer_ID,Customer_Name,Customer_Address,Customer_City,Customer_State,Customer_Country,Email,Phone_Number
68719476736,Katherine Guzman,885 Freeman Creek Suite 666,Port Victor,Unknown,Slovakia (Slovak Republic),pbarrera@example.com,Unknown
68719476737,Elizabeth Young,22619 Kevin Bridge Suite 632,Edwardsland,Maryland,United States of America,jonclark@example.org,001-837-815-8258x5110
68719476738,Eric Campbell,728 Smith Expressway Suite 474,Jessicaport,Hawaii,Saint Martin,murrayjasmin@example.com,001-461-679-8821x2386
68719476739,Sandra Gordon,2831 Patricia Place,Philipton,Arizona,Hungary,rick98@example.com,001-444-924-5958x37144
68719476740,Jacob Gray,14750 Carla Ways Apt. 206,Smithborough,Unknown,Korea,tammywilliams@example.org,(361)559-2674x79866
68719476741,Ashley Rivera,574 Perkins Brook Apt. 138,Aaronstad,Unknown,American Samoa,scott14@example.net,(663)831-5326x322
68719476742,Tiffany Robles,60077 Kelly Stream Suite 474,Traceyport,Pennsylvania,Iceland,clarkandrew@example.org,001-652-842-5969x6122
68719476743,Jennifer Ray,22429 Andrea Shore,Rogersview,New York,Cyprus,gregory43@example.com,001-203-432-2738
68719476744,Ryan Rhodes,42383 Joseph Parkway,Mercadoport,Mississippi,Tuvalu,ysnyder@example.net,001-496-653-3824x723
68719476745,Unknown,7845 Dylan Extension,Unknown,Alaska,Guadeloupe,millermarie@example.net,(518)357-1330x4611
68719476746,Yvette Hancock,3335 Kirk Ford,Paulton,Massachusetts,Heard Island and McDonald Islands,william92@example.com,+1-299-689-7892
68719476747,Rachel Johnson,8378 Russell Streets,Unknown,Kansas,Azerbaijan,davidsmith@example.net,001-678-362-9065x56467
68719476748,Rodney Leonard,9398 Kim Fork Suite 381,Unknown,Ohio,Finland,madelinebishop@example.org,Unknown
68719476749,Unknown,76468 Brian Lodge Apt. 914,North Timothy,Unknown,Ghana,leontravis@example.net,(247)723-5870
68719476750,Gerald Brown,1601 Frye Stream Apt. 053,Port Andrewbury,Illinois,Unknown,christopher86@example.org,645-773-0408
68719476751,Scott Evans,290 Amber Trace Suite 825,Carolynstad,Hawaii,Haiti,janderson@example.net,001-535-980-8753x486
68719476752,Karen Pacheco,9385 Stone Crescent Suite 958,Stephanieland,Maryland,Greece,courtneymartinez@example.com,220-653-3517x383
68719476753,Michael Bush,8612 Goodwin Courts Suite 659,Port Tinamouth,New Hampshire,Namibia,jwoodward@example.com,643.298.5792
68719476754,Joshua Owen,99027 Buchanan Mission Apt. 648,North Andrea,Unknown,Palau,vincentmatthew@example.com,001-885-651-4803
68719476755,Logan House,960 David Mount Suite 939,East Matthewburgh,Pennsylvania,Cocos (Keeling) Islands,kristen62@example.com,(516)395-4481
68719476756,Cody Taylor,166 Contreras Isle Apt. 797,New Danielborough,New York,United Kingdom,rodriguezkimberly@example.org,+1-925-601-8082x43534
68719476757,Ebony Johnson,087 Daisy Crescent,Lake Marthaland,Unknown,Guinea,charles89@example.org,387-759-0969
68719476758,Robert Douglas,926 Martin Plains,Adamport,Indiana,Antarctica (the territory South of 60 deg S),aacosta@example.com,577-557-2609
68719476759,Joan Hurley,Unknown,Martinezfort,Arkansas,Haiti,markchambers@example.net,Unknown
68719476760,Denise Waller,24398 Kenneth Springs Suite 948,New Laurastad,New York,Unknown,kelly02@example.org,720-930-3004
68719476761,Ashley Ward,31601 Natasha Walk,Thompsonborough,Kentucky,Turkmenistan,mmoore@example.net,001-721-683-9600x865
68719476762,Lucas Holmes,97209 White Dale,Brycetown,Unknown,Morocco,bsutton@example.org,001-846-972-3343x02551
68719476763,Albert Friedman,995 Morgan Keys Suite 156,Colemouth,Washington,Unknown,kathleen77@example.org,+1-428-698-4742
68719476764,Amy Shepherd,727 Stephanie Ranch,North Deborahside,Wyoming,Monaco,phillip40@example.net,914.731.5289
68719476765,Richard Holt,7631 Marie Gateway Apt. 603,Cooperport,Maine,Tokelau,welchleah@example.net,405.348.8720
68719476766,Jermaine Peterson,4930 Joshua Trace Apt. 360,West Jessicaland,California,Namibia,hector40@example.com,885-237-9123x37891
68719476767,Melissa Park,663 Whitney Divide,Michaelhaven,Wyoming,Niger,cholmes@example.com,(972)670-0429x68142
68719476768,Erin Garcia,6670 Ramirez Junctions,Connermouth,Utah,Antarctica (the territory South of 60 deg S),Unknown,+1-872-804-3610x9621
68719476769,Christopher Murray,Unknown,New Johnny,Wisconsin,Central African Republic,nancymontoya@example.net,9826933390
68719476770,Jorge Farmer,51619 Perez Road,Greentown,Unknown,Senegal,Unknown,419.764.7731x1479
68719476771,Tammy Reyes,40226 Daniel Trace Suite 657,Beverlyview,Michigan,Gabon,stewartpatricia@example.com,+1-826-832-9428x515
68719476772,Joseph Santos,6439 William Mission Apt. 597,Kathrynburgh,Hawaii,Azerbaijan,qnguyen@example.net,001-316-329-7672x848
68719476773,Thomas Black,4479 Kimberly Wells Apt. 841,Unknown,Vermont,United States of America,bchan@example.org,4699350327
68719476774,Kelly Warren,4055 Jordan Isle,Port Ashleymouth,Alabama,Ethiopia,rogersmichael@example.com,885.549.7426x636
68719476775,Michael Lowe,43434 Cody Greens,Lake Christopher,Montana,Cambodia,markshannah@example.net,Unknown
68719476776,Christina Smith,4561 Crystal Crescent,Port Susanborough,Virginia,Ukraine,stacey40@example.net,566-501-7558
